text,label,lang
ShopNow: ಭದ್ರತಾ ಪರಿಶೀಲನೆಗಾಗಿ ಫೋನ್ ಪರಿಶೀಲಿಸಿ—ಈಗಲೇ [ಕೊಂಡಿ] ನೋಡಿ.,1,kn
ரீஃபண்ட் பெற OTP உடனடியாக பகிரவும்; தாமதம் ஆனால் கோரிக்கை ரத்து.,1,ta
అనధికార లావాదేవీలు ఆపబడ్డాయి; నిర్ధారణకు OTP అవసరం.,1,te
अनधिकृत लेनदेन रोके गए; पुष्टि के लिए OTP भेजें।,1,hi
ಹವಾಮಾನ ಶುಭ; ಪ್ರಯಾಣ ಯೋಜನೆ ಮುಂದುವರೆಯುತ್ತದೆ.,0,kn
மதிய உணவுக்குப் பிறகு குழு புகைப்படம் இருக்கும்.,0,ta
சந்தேகமான உள்நுழைவு; 10 நிமிடத்தில் உறுதிப்படுத்தாவிட்டால் கணக்கு முடக்கப்படும்.,1,ta
డెలివరీ నిలిపివేయబడింది; చిరునామా నిర్ధారణకు [లింక్] ఓపెన్ చేయండి.,1,te
UniPay உதவி மையம்: கடவுச்சொல் மீட்டமைக்க குறியீடு 224980 உள்ளிடவும்.,1,ta
రిఫండ్ పొందడానికి OTP వెంటనే పంపండి; ఆలస్యం అయితే అభ్యర్థన రద్దు.,1,te
"क्रिकेट मैच शाम को शुरू होगा, समय पर आएँ।",0,hi
जन्मदिन की शुभकामनाएँ!,0,hi
संदिग्ध लॉगिन मिला; 10 मिनट में पुष्टि न करने पर खाता बंद हो जाएगा।,1,hi
BankSecure वॉलेट में ₹2499 ब्लॉक है; रिलीज़ हेतु OTP साझा करें।,1,hi
BankSecure KYC ಅಪೂರ್ಣ; ನವೀಕರಣಕ್ಕೆ [ಕೊಂಡಿ] ಗೆ ಭೇಟಿ ನೀಡಿ.,1,kn
"मौसम साफ है, यात्रा योजना यथावत रहेगी।",0,hi
మీటింగ్ ఈ రోజు సాయంత్రం 4కి కాన్ఫరెన్స్ రూం లో ఉంటుంది.,0,te
రేపు సెలవు; ఆఫీసు సోమవారం తెరుస్తాం.,0,te
மதிய உணவுக்குப் பிறகு குழு புகைப்படம் இருக்கும்.,0,ta
eTax KYC అసంపూర్తి; నవీకరణకు [లింక్] సందర్శించండి.,1,te
TeleServe: பாதுகாப்பு சரிபார்ப்புக்கு ஃபோன் வெரிபை செய்யவும்—இப்போது [இணைப்பு] பாருங்கள்.,1,ta
ಸಭೆಯ ಲಿಂಕ್ ನಂತರ ಹಂಚಲಾಗುತ್ತದೆ.,0,kn
ನಾಳೆ ರಜೆ; ಕಚೇರಿ ಸೋಮವಾರದಿಂದ ತೆರೆಯುತ್ತದೆ.,0,kn
மீட்டிங் இணைப்பு பின்னர் பகிரப்படும்.,0,ta
"క్రికెట్ మ్యాచ్ సాయంత్రం మొదలవుతుంది, సమయానికి రండి.",0,te
கிரிக்கெட் போட்டி மாலை ஆரம்பம்; நேரத்திற்கு வாருங்கள்.,0,ta
ನಾಳೆ ರಜೆ; ಕಚೇರಿ ಸೋಮವಾರದಿಂದ ತೆರೆಯುತ್ತದೆ.,0,kn
மதிய உணவுக்குப் பிறகு குழு புகைப்படம் இருக்கும்.,0,ta
MobileCare KYC முழுமையில்லை; புதுப்பிக்க [இணைப்பு] செல்லவும்.,1,ta
बैठक आज शाम 4 बजे कॉन्फ्रेंस रूम में है।,0,hi
कक्षा का समय 10 से 11 बजे रहेगा।,0,hi
நாளை விடுமுறை; அலுவலகம் திங்கட்கிழமை திறக்கும்.,0,ta
अनधिकृत लेनदेन रोके गए; पुष्टि के लिए OTP भेजें।,1,hi
வெற்றி பெற்றீர்கள்! பெற [இணைப்பு] திறந்து விவரங்களை நிரப்பவும்.,1,ta
ನಾಳೆ ರಜೆ; ಕಚೇರಿ ಸೋಮವಾರದಿಂದ ತೆರೆಯುತ್ತದೆ.,0,kn
ಅನಧಿಕೃತ ವಹಿವಾಟು ತಡೆಗಟ್ಟಲಾಗಿದೆ; ದೃಢೀಕರಣಕ್ಕೆ OTP ಅಗತ್ಯ.,1,kn
బహుమతి గెలిచారు! పొందడానికి [లింక్] ఓపెన్ చేసి వివరాలు ఇవ్వండి.,1,te
PayKart: பாதுகாப்பு சரிபார்ப்புக்கு ஃபோன் வெரிபை செய்யவும்—இப்போது [இணைப்பு] பாருங்கள்.,1,ta
రేపు సెలవు; ఆఫీసు సోమవారం తెరుస్తాం.,0,te
लंच के बाद टीम फोटो लिया जाएगा।,0,hi
eTax KYC अधूरा है; अपडेट हेतु [लिंक] पर जाएँ।,1,hi
நாளை விடுமுறை; அலுவலகம் திங்கட்கிழமை திறக்கும்.,0,ta
मीटिंग लिंक बाद में साझा किया जाएगा.,0,hi
బహుమతి గెలిచారు! పొందడానికి [లింక్] ఓపెన్ చేసి వివరాలు ఇవ్వండి.,1,te
மதிய உணவுக்குப் பிறகு குழு புகைப்படம் இருக்கும்.,0,ta
டெலிவரி நிறுத்தப்பட்டது; முகவரியை உறுதிப்படுத்த [இணைப்பு] திறக்கவும்.,1,ta
UniPay से सुरक्षा जाँच हेतु फ़ोन सत्यापित करें—अभी [लिंक] देखें।,1,hi
ನಾಳೆ ರಜೆ; ಕಚೇರಿ ಸೋಮವಾರದಿಂದ ತೆರೆಯುತ್ತದೆ.,0,kn
मीटिंग लिंक बाद में साझा किया जाएगा.,0,hi
SIM ஸ்வாப் முயற்சி கண்டறியப்பட்டது; எண்ணை பாதுகாக்க [இணைப்பு] பாருங்கள்.,1,ta
09-10-2025 அன்று கார்டு பயன்பாடு; அது நீங்கள் அல்ல என்றால் [இணைப்பு] மூலம் புகார் செய்யவும்.,1,ta
మీ ఖాతా తాత్కాలికంగా నిలిపివేయబడింది; ధృవీకరణకు వెంటనే [లింక్] క్లిక్ చేయండి.,1,te
जन्मदिन की शुभकामनाएँ!,0,hi
"వాతావరణం బాగుంది, ప్రయాణం యథావిధిగా ఉంటుంది.",0,te
இன்று மாலை 4 மணிக்கு கூட்டம் கான்ஃபரன்ஸ் ரூமில் உள்ளது.,0,ta
कक्षा का समय 10 से 11 बजे रहेगा।,0,hi
26-12-2025 को कार्ड उपयोग दिखा; यदि आपने नहीं किया तो [लिंक] पर रिपोर्ट करें।,1,hi
ಡಿಲಿವರಿ ಸ್ಥಗಿತ; ವಿಳಾಸ ದೃಢೀಕರಣಕ್ಕೆ [ಕೊಂಡಿ] ತೆರೆಯಿರಿ.,1,kn
ಇಂದು ಸಂಜೆ 4ಕ್ಕೆ ಸಭೆ ಕಾಂಫರೆನ್ಸ್ ರೂಮ್ ನಲ್ಲಿ ಇದೆ.,0,kn
eTax: భద్రతా తనిఖీ కోసం ఫోన్ వెరిఫై చేయండి—ఇప్పుడే [లింక్] చూడండి.,1,te
ದಾಖಲೆಗಳು ಪ್ರಿಂಟರ್ ಮೇಲೆ ಇವೆ.,0,kn
संदिग्ध लॉगिन मिला; 10 मिनट में पुष्टि न करने पर खाता बंद हो जाएगा।,1,hi
"ప్యాకేజ్ ఈ రోజు చేరుతుంది, డెలివరీ ఏజెంట్ కాల్ చేస్తాడు.",0,te
BankSecure வாலெட்டில் ₹3999 ப்ளாக்; வெளியிட OTP பகிரவும்.,1,ta
UniPay సపోర్ట్: పాస్‌వర్డ్ రీసెట్ కోడ్ 871667 నమోదు చేయండి.,1,te
డాక్యుమెంట్లు ప్రింటర్ పై ఉంచాను.,0,te
లంచ్ తరువాత టీమ్ ఫోటో ఉంటుంది.,0,te
ಕ್ರಿಕೆಟ್ ಪಂದ್ಯ ಸಂಜೆ ಆರಂಭ; ಸಮಯಕ್ಕೆ ಬನ್ನಿ.,0,kn
బహుమతి గెలిచారు! పొందడానికి [లింక్] ఓపెన్ చేసి వివరాలు ఇవ్వండి.,1,te
ನಿಮ್ಮ ಖಾತೆ ತಾತ್ಕಾಲಿಕವಾಗಿ ಸ್ಥಗಿತಗೊಂಡಿದೆ; ಪರಿಶೀಲನೆಗೆ ತಕ್ಷಣ [ಕೊಂಡಿ] ಒತ್ತಿ.,1,kn
SIM స్వాప్ ప్రయత్నం గుర్తించింది; నంబర్ రక్షణకు [లింక్] చూడండి.,1,te
మీటింగ్ లింక్ తరువాత షేర్ చేస్తాను.,0,te
SIM స్వాప్ ప్రయత్నం గుర్తించింది; నంబర్ రక్షణకు [లింక్] చూడండి.,1,te
రేపు సెలవు; ఆఫీసు సోమవారం తెరుస్తాం.,0,te
సందేహాస్పద లాగిన్ గుర్తించాం; 10 నిమిషాల్లో నిర్ధారించకపోతే ఖాతా బ్లాక్ అవుతుంది.,1,te
வகுப்பு நேரம் காலை 10 முதல் 11 வரை.,0,ta
संदिग्ध लॉगिन मिला; 10 मिनट में पुष्टि न करने पर खाता बंद हो जाएगा।,1,hi
"క్రికెట్ మ్యాచ్ సాయంత్రం మొదలవుతుంది, సమయానికి రండి.",0,te
TeleServe సపోర్ట్: పాస్‌వర్డ్ రీసెట్ కోడ్ 957150 నమోదు చేయండి.,1,te
உங்கள் கணக்கு தற்காலிகமாக முடக்கப்பட்டுள்ளது; சரிபார்க்க உடனே [இணைப்பு] திறக்கவும்.,1,ta
"क्रिकेट मैच शाम को शुरू होगा, समय पर आएँ।",0,hi
"క్రికెట్ మ్యాచ్ సాయంత్రం మొదలవుతుంది, సమయానికి రండి.",0,te
